Date,Rank,Coin,Symbol,Market Cap,Price,Circulating Supply,Volume,%1h,%24h,%7d
2017-March-26,,CannabisCoin,,,,,,,,
2017-March-26,,EuropeCoin,,,,,,,,
2017-March-26,,Bitswift,,,,,,,,
2017-March-26,,GameUnits,,,,,,,,
2017-March-26,,Magi,,,,,,,,
2017-March-26,,e-Gulden,,,,,,,,
2017-March-26,,AudioCoin,,,,,,,,
2017-March-26,,Horizon,,,,,,,,
2017-March-26,,MintCoin,,,,,,,,
2017-March-26,,Startcoin,,,,,,,,
2017-March-26,,Digitalcoin,,,,,,,,
2017-March-26,,EverGreenCoin,,,,,,,,
2017-March-26,,2GIVE,,,,,,,,
2017-March-26,,bitCNY,,,,,,,,
2017-March-26,,NobleCoin,,,,,,,,
2017-March-26,,ExclusiveCoin,,,,,,,,
2017-March-26,,FuelCoin,,,,,,,,
2017-April-2,1,BTCBitcoin,BTC,$17.91B$17911979952,"$1,102.17 ",16251500 BTC,"$514,186,720 ",0.02%,2.31%,12.81%
2017-April-2,2,ETHEthereum,ETH,$4.40B$4404479830,$48.75 ,90350623 ETH,"$134,604,208 ",-0.57%,-4.02%,-4.64%
2017-April-2,3,XRPXRP,XRP,$2.29B$2294349437,$0.06 ,37514472563 XRP *,"$230,621,520 ",10.46%,173.71%,544.49%
2017-April-2,4,DASHDash,DASH,$411.02M$411019230,$57.07 ,7202346 DASH,"$26,723,510 ",-3.12%,-16.35%,-38.56%
2017-April-2,5,LTCLitecoin,LTC,$390.80M$390795690,$7.74 ,50461032 LTC,"$88,560,360 ",1.47%,13.03%,90.54%
2017-April-2,6,XMRMonero,XMR,$286.50M$286498059,$20.14 ,14225684 XMR,"$7,427,961 ",-0.95%,-4.97%,2.84%
2017-April-2,7,ETCEthereum Classic,ETC,$238.85M$238854799,$2.64 ,90309971 ETC,"$10,883,283 ",-0.50%,-4.02%,13.79%
2017-April-2,8,XEMNEM,XEM,$144.77M$144774226,$0.02 ,8999999999 XEM *,"$1,424,003 ",-3.62%,-8.96%,18.85%
2017-April-2,9,REPAugur,REP,$127.55M$127545895,$11.60 ,11000000 REP *,"$2,509,098 ",1.43%,-8.93%,31.75%
2017-April-2,10,MAIDMaidSafeCoin,MAID,$78.87M$78871200,$0.17 ,452552412 MAID *,"$862,892 ",-0.41%,1.95%,24.88%
2017-April-2,11,GNTGolem,GNT,$64.15M$64154637,$0.08 ,820000000 GNT *,"$2,668,189 ",1.02%,-13.68%,44.71%
2017-April-2,12,ZECZcash,ZEC,$63.81M$63812243,$63.73 ,1001356 ZEC,"$4,470,821 ",1.17%,-2.92%,5.86%
2017-April-2,13,USDTTether,USDT,$55.00M$55002860,$1.00 ,54950868 USDT *,"$45,911,460 ",0.00%,0.14%,0.09%
2017-April-2,14,DOGEDogecoin,DOGE,$53.24M$53237745,$0.00 ,108797499190 DOGE,"$4,276,886 ",2.42%,46.71%,77.58%
2017-April-2,15,DCRDecred,DCR,$50.81M$50814340,$11.08 ,4585226 DCR,"$1,259,493 ",0.22%,-13.74%,-28.50%
2017-April-2,16,ICNIconomi,ICN,$49.59M$49587298,$0.57 ,87000000 ICN *,"$440,197 ",-0.13%,-6.71%,36.07%
2017-April-2,17,PIVXPIVX,PIVX,$47.25M$47253301,$0.90 ,52740008 PIVX *,"$842,077 ",0.72%,-0.54%,49.18%
2017-April-2,18,DGDDigixDAO,DGD,$39.01M$39013672,$19.51 ,2000000 DGD *,"$93,276 ",-0.02%,2.81%,29.29%
2017-April-2,19,STEEMSteem,STEEM,$38.76M$38760304,$0.16 ,235385460 STEEM *,"$616,998 ",-0.34%,-6.05%,-3.21%
2017-April-2,20,FCTFactom,FCT,$35.08M$35078268,$4.01 ,8753219 FCT *,"$1,281,203 ",-2.13%,-0.16%,12.89%
2017-April-2,,Waves,,,,,,,,
2017-April-2,,Round,,,,,,,,
2017-April-2,,Stellar,,,,,,,,
2017-April-2,,FirstBlood,,,,,,,,
2017-April-2,,Bytecoin,,,,,,,,
2017-April-2,,Lisk,,,,,,,,
2017-April-2,,BitShares,,,,,,,,
2017-April-2,,Stratis,,,,,,,,
2017-April-2,,SingularDTV,,,,,,,,
2017-April-2,,Ardor,,,,,,,,
2017-April-2,,BitConnect,,,,,,,,
2017-April-2,,Melon,,,,,,,,
2017-April-2,,Peercoin,,,,,,,,
2017-April-2,,GameCredits,,,,,,,,
2017-April-2,,Komodo,,,,,,,,
2017-April-2,,Nxt,,,,,,,,
2017-April-2,,Emercoin,,,,,,,,
2017-April-2,,Siacoin,,,,,,,,
2017-April-2,,Nexus,,,,,,,,
2017-April-2,,Namecoin,,,,,,,,
2017-April-2,,Storjcoin X,,,,,,,,
2017-April-2,,ShadowCash,,,,,,,,
2017-April-2,,Counterparty,,,,,,,,
2017-April-2,,BitcoinDark,,,,,,,,
2017-April-2,,Neo,,,,,,,,
2017-April-2,,Gulden,,,,,,,,
2017-April-2,,Syscoin,,,,,,,,
2017-April-2,,Creditbit,,,,,,,,
2017-April-2,,Obyte,,,,,,,,
2017-April-2,,BitCrystals,,,,,,,,
2017-April-2,,Xaurum,,,,,,,,
2017-April-2,,Zcoin,,,,,,,,
2017-April-2,,I/O Coin,,,,,,,,
2017-April-2,,YbCoin,,,,,,,,
2017-April-2,,Chrono.tech,,,,,,,,
2017-April-2,,HyperSpace,,,,,,,,
2017-April-2,,Agoras Tokens,,,,,,,,
2017-April-2,,Ubiq,,,,,,,,
2017-April-2,,BlackCoin,,,,,,,,
2017-April-2,,Rubycoin,,,,,,,,
2017-April-2,,NavCoin,,,,,,,,
2017-April-2,,Ark,,,,,,,,
2017-April-2,,PotCoin,,,,,,,,
2017-April-2,,SolarCoin,,,,,,,,
2017-April-2,,Crown,,,,,,,,
2017-April-2,,ION,,,,,,,,
2017-April-2,,Radium,,,,,,,,
2017-April-2,,Novacoin,,,,,,,,
2017-April-2,,GridCoin,,,,,,,,
2017-April-2,,Nexium,,,,,,,,
2017-April-2,,Pepe Cash,,,,,,,,
2017-April-2,,SuperNET,,,,,,,,
2017-April-2,,BitBay,,,,,,,,
2017-April-2,,Expanse,,,,,,,,
2017-April-2,,LBRY Credits,,,,,,,,
2017-April-2,,Bitcoin Plus,,,,,,,,
2017-April-2,,VPNCoin,,,,,,,,
2017-April-2,,DigiByte,,,,,,,,
2017-April-2,,Omni,,,,,,,,
2017-April-2,,Clams,,,,,,,,
2017-April-2,,LoMoCoin,,,,,,,,
2017-April-2,,Boolberry,,,,,,,,
2017-April-2,,Aeon,,,,,,,,
2017-April-2,,Bela,,,,,,,,
2017-April-2,,EDC Blockchain,,,,,,,,
2017-April-2,,MonetaryUnit,,,,,,,,
2017-April-2,,NautilusCoin,,,,,,,,
2017-April-2,,vSlice,,,,,,,,
2017-April-2,,Burst,,,,,,,,
2017-April-2,,MonaCoin,,,,,,,,
2017-April-2,,BitSend,,,,,,,,
2017-April-2,,Curecoin,,,,,,,,
2017-April-2,,Vertcoin,,,,,,,,
2017-April-2,,BlockPay,,,,,,,,
2017-April-2,,ZClassic,,,,,,,,
2017-April-2,,Advanced Technology Coin,,,,,,,,
2017-April-2,,Pascal,,,,,,,,
2017-April-2,,Viacoin,,,,,,,,
2017-April-2,,HEAT,,,,,,,,
2017-April-2,,Primecoin,,,,,,,,
2017-April-2,,FairCoin,,,,,,,,
2017-April-2,,Feathercoin,,,,,,,,
2017-April-2,,GoldCoin,,,,,,,,
2017-April-2,,Incent,,,,,,,,
2017-April-2,,Shift,,,,,,,,
2017-April-2,,Veros,,,,,,,,
2017-April-2,,Swarm City,,,,,,,,
2017-April-2,,SIBCoin,,,,,,,,
2017-April-2,,Global Currency Reserve,,,,,,,,
2017-April-2,,CloakCoin,,,,,,,,
2017-April-2,,Yocoin,,,,,,,,
2017-April-2,,Donu,,,,,,,,
2017-April-2,,vTorrent,,,,,,,,
2017-April-2,,Waves Community Token,,,,,,,,
2017-April-2,,Golos,,,,,,,,
2017-April-2,,VeriCoin,,,,,,,,
2017-April-2,,ReddCoin,,,,,,,,
2017-April-2,,Lykke,,,,,,,,
2017-April-2,,Blocknet,,,,,,,,
2017-April-2,,EarthCoin,,,,,,,,
2017-April-2,,Auroracoin,,,,,,,,
2017-April-2,,DigitalNote,,,,,,,,
2017-April-2,,Unobtanium,,,,,,,,
2017-April-2,,Energycoin,,,,,,,,
2017-April-2,,Global Cryptocurrency,,,,,,,,
2017-April-2,,Vcash,,,,,,,,
2017-April-2,,DNotes,,,,,,,,
2017-April-2,,Wild Beast Block,,,,,,,,
2017-April-2,,FLO,,,,,,,,
2017-April-2,,Qora,,,,,,,,
2017-April-2,,Steem Dollars,,,,,,,,
2017-April-2,,Bitmark,,,,,,,,
2017-April-2,,SpreadCoin,,,,,,,,
2017-April-2,,Master Swiscoin,,,,,,,,
2017-April-2,,Hacker Gold,,,,,,,,
2017-April-2,,DubaiCoin,,,,,,,,
2017-April-2,,OBITS,,,,,,,,
2017-April-2,,FoldingCoin,,,,,,,,
2017-April-2,,Adzcoin,,,,,,,,
2017-April-2,,Safex Token,,,,,,,,
2017-April-2,,Diamond,,,,,,,,
2017-April-2,,Groestlcoin,,,,,,,,
2017-April-2,,PoSW Coin,,,,,,,,
2017-April-2,,Project Decorum,,,,,,,,
2017-April-2,,Centurion,,,,,,,,
2017-April-2,,Einsteinium,,,,,,,,
2017-April-2,,Triggers,,,,,,,,
2017-April-2,,Quark,,,,,,,,
2017-April-2,,NuShares,,,,,,,,
2017-April-2,,Jupiter,,,,,,,,
2017-April-2,,Sphere,,,,,,,,
2017-April-2,,TransferCoin,,,,,,,,
2017-April-2,,Nano,,,,,,,,
2017-April-2,,SounDAC,,,,,,,,
2017-April-2,,OKCash,,,,,,,,
2017-April-2,,Megacoin,,,,,,,,
2017-April-2,,WorldCoin,,,,,,,,
2017-April-2,,Sequence,,,,,,,,
2017-April-2,,Casino,,,,,,,,
2017-April-2,,Pinkcoin,,,,,,,,
2017-April-2,,Rise,,,,,,,,
2017-April-2,,Riecoin,,,,,,,,
2017-April-2,,RevolutionVR,,,,,,,,
2017-April-2,,BoostCoin,,,,,,,,
2017-April-2,,HunterCoin,,,,,,,,
2017-April-2,,Verge,,,,,,,,
2017-April-2,,ZcCoin,,,,,,,,
2017-April-2,,Myriad,,,,,,,,
2017-April-2,,MintCoin,,,,,,,,
2017-April-2,,ICO OpenLedger,,,,,,,,
2017-April-2,,Musicoin,,,,,,,,
2017-April-2,,NobleCoin,,,,,,,,
2017-April-2,,Cryptonite,,,,,,,,
2017-April-2,,HiCoin,,,,,,,,
2017-April-2,,Qwark,,,,,,,,
2017-April-2,,Circuits of Value,,,,,,,,
2017-April-2,,Visio,,,,,,,,
2017-April-2,,Bitswift,,,,,,,,
2017-April-2,,Veltor,,,,,,,,
2017-April-2,,Infinitecoin,,,,,,,,
2017-April-2,,Horizon,,,,,,,,
2017-April-2,,Spectrecoin,,,,,,,,
2017-April-2,,Fantomcoin,,,,,,,,
2017-April-2,,Bitstar,,,,,,,,
2017-April-2,,TrumpCoin,,,,,,,,
2017-April-2,,Elcoin,,,,,,,,
2017-April-2,,CannabisCoin,,,,,,,,
2017-April-2,,Digitalcoin,,,,,,,,
2017-April-2,,Startcoin,,,,,,,,
2017-April-2,,Zetacoin,,,,,,,,
2017-April-2,,UniBURST,,,,,,,,
2017-April-2,,Rubies,,,,,,,,
2017-April-2,,e-Gulden,,,,,,,,
2017-April-2,,Magi,,,,,,,,
2017-April-2,,Bata,,,,,,,,
2017-April-2,,Zeitcoin,,,,,,,,
2017-April-2,,PRCoin,,,,,,,,
2017-April-2,,Pesobit,,,,,,,,
2017-April-2,,Dynamic,,,,,,,,
2017-April-2,,EverGreenCoin,,,,,,,,
2017-April-9,1,BTCBitcoin,BTC,$19.32B$19320529717,"$1,187.87 ",16264837 BTC,"$242,343,440 ",-0.18%,1.02%,6.49%
2017-April-9,2,ETHEthereum,ETH,$3.92B$3918560858,$43.27 ,90567024 ETH,"$55,143,008 ",-0.25%,-2.24%,-9.30%
2017-April-9,3,XRPXRP,XRP,$1.28B$1276312706,$0.03 ,37516282515 XRP *,"$15,695,550 ",-0.13%,-3.23%,-35.89%
2017-April-9,4,DASHDash,DASH,$467.19M$467186996,$64.70 ,7221350 DASH,"$8,535,590 ",-0.24%,-4.64%,11.78%
2017-April-9,5,LTCLitecoin,LTC,$440.41M$440413283,$8.71 ,50564982 LTC,"$90,963,256 ",-0.45%,-12.20%,14.24%
2017-April-9,6,XMRMonero,XMR,$294.98M$294982924,$20.68 ,14266738 XMR,"$5,711,767 ",-1.27%,-0.54%,1.36%
2017-April-9,7,ETCEthereum Classic,ETC,$239.35M$239351007,$2.64 ,90528122 ETC,"$6,335,862 ",-0.49%,-2.28%,1.90%
2017-April-9,8,XEMNEM,XEM,$180.14M$180135481,$0.02 ,8999999999 XEM *,"$1,427,213 ",1.75%,7.71%,16.53%
2017-April-9,9,REPAugur,REP,$110.34M$110335945,$10.03 ,11000000 REP *,"$658,434 ",-0.14%,0.53%,-11.26%
2017-April-9,10,MAIDMaidSafeCoin,MAID,$84.87M$84873896,$0.19 ,452552412 MAID *,"$439,272 ",-0.29%,-5.21%,6.68%
2017-April-9,11,ZECZcash,ZEC,$65.78M$65783831,$62.55 ,1051744 ZEC,"$10,584,885 ",0.42%,-1.83%,-2.29%
2017-April-9,12,GNTGolem,GNT,$59.14M$59143309,$0.07 ,820000000 GNT *,"$900,412 ",-1.40%,-6.25%,-6.94%
2017-April-9,13,DCRDecred,DCR,$55.63M$55629185,$11.99 ,4638026 DCR,"$2,464,149 ",0.34%,7.47%,11.48%
2017-April-9,14,USDTTether,USDT,$54.95M$54948657,$1 ,54950868 USDT *,"$18,951,856 ",0.00%,0.02%,-0.03%
2017-April-9,15,PIVXPIVX,PIVX,$44.03M$44026828,$0.83 ,52874416 PIVX *,"$391,887 ",-2.83%,-6.56%,-3.23%
2017-April-9,16,STRATStratis,STRAT,$41.49M$41492230,$0.42 ,98339608 STRAT *,"$719,470 ",-1.40%,-5.94%,51.73%
2017-April-9,17,DOGEDogecoin,DOGE,$41.44M$41443384,$0.00 ,108894229574 DOGE,"$1,720,977 ",-0.26%,-11.00%,-15.19%
2017-April-9,18,WAVESWaves,WAVES,$39.28M$39276552,$0.39 ,100000000 WAVES *,"$190,894 ",2.08%,2.84%,8.86%
2017-April-9,19,ICNIconomi,ICN,$39.10M$39095918,$0.45 ,87000000 ICN *,"$220,769 ",-1.64%,-2.97%,-20.80%
2017-April-9,20,FCTFactom,FCT,$38.80M$38804423,$4.43 ,8753219 FCT *,"$726,731 ",-2.66%,-3.16%,8.41%
2017-April-9,,Steem,,,,,,,,
2017-April-9,,BitConnect,,,,,,,,
2017-April-9,,DigixDAO,,,,,,,,
2017-April-9,,SingularDTV,,,,,,,,
2017-April-9,,Round,,,,,,,,
2017-April-9,,GameCredits,,,,,,,,
2017-April-9,,Lisk,,,,,,,,
2017-April-9,,FirstBlood,,,,,,,,
2017-April-9,,Stellar,,,,,,,,
2017-April-9,,Bytecoin,,,,,,,,
2017-April-9,,BitShares,,,,,,,,
2017-April-9,,Melon,,,,,,,,
2017-April-9,,Ardor,,,,,,,,
2017-April-9,,Peercoin,,,,,,,,
2017-April-9,,Komodo,,,,,,,,
2017-April-9,,Zcoin,,,,,,,,
2017-April-9,,Emercoin,,,,,,,,
2017-April-9,,Siacoin,,,,,,,,
2017-April-9,,Creditbit,,,,,,,,
2017-April-9,,Nxt,,,,,,,,
2017-April-9,,Nexus,,,,,,,,
2017-April-9,,Storjcoin X,,,,,,,,
2017-April-9,,Namecoin,,,,,,,,
2017-April-9,,BitCrystals,,,,,,,,
2017-April-9,,Obyte,,,,,,,,
2017-April-9,,Gulden,,,,,,,,
2017-April-9,,BitcoinDark,,,,,,,,
2017-April-9,,ShadowCash,,,,,,,,
2017-April-9,,Neo,,,,,,,,
2017-April-9,,Counterparty,,,,,,,,
2017-April-9,,Xaurum,,,,,,,,
2017-April-9,,Syscoin,,,,,,,,
2017-April-9,,Rubycoin,,,,,,,,
2017-April-9,,PotCoin,,,,,,,,
2017-April-9,,I/O Coin,,,,,,,,
2017-April-9,,Ark,,,,,,,,
2017-April-9,,HyperSpace,,,,,,,,
2017-April-9,,Nexium,,,,,,,,
2017-April-9,,Agoras Tokens,,,,,,,,
2017-April-9,,YbCoin,,,,,,,,
2017-April-9,,Chrono.tech,,,,,,,,
2017-April-9,,Ubiq,,,,,,,,
2017-April-9,,Edgeless,,,,,,,,
2017-April-9,,BitBay,,,,,,,,
2017-April-9,,NavCoin,,,,,,,,
2017-April-9,,BlackCoin,,,,,,,,
2017-April-9,,DigiByte,,,,,,,,
2017-April-9,,Bela,,,,,,,,
2017-April-9,,ION,,,,,,,,
2017-April-9,,GridCoin,,,,,,,,
2017-April-9,,Advanced Technology Coin,,,,,,,,
2017-April-9,,Novacoin,,,,,,,,
2017-April-9,,Vertcoin,,,,,,,,
2017-April-9,,SolarCoin,,,,,,,,
2017-April-9,,Yogold,,,,,,,,
2017-April-9,,vSlice,,,,,,,,
2017-April-9,,Crown,,,,,,,,
2017-April-9,,Bitcoin Plus,,,,,,,,
2017-April-9,,SIBCoin,,,,,,,,
2017-April-9,,Radium,,,,,,,,
2017-April-9,,Clams,,,,,,,,
2017-April-9,,VPNCoin,,,,,,,,
2017-April-9,,SuperNET,,,,,,,,
2017-April-9,,Aeon,,,,,,,,
2017-April-9,,MonetaryUnit,,,,,,,,
2017-April-9,,LBRY Credits,,,,,,,,
2017-April-9,,Viacoin,,,,,,,,
2017-April-9,,Pepe Cash,,,,,,,,
2017-April-9,,MonaCoin,,,,,,,,
2017-April-9,,Expanse,,,,,,,,
2017-April-9,,LoMoCoin,,,,,,,,
2017-April-9,,Omni,,,,,,,,
2017-April-9,,ZClassic,,,,,,,,
2017-April-9,,Boolberry,,,,,,,,
2017-April-9,,Burst,,,,,,,,
2017-April-9,,Primecoin,,,,,,,,
2017-April-9,,Golos,,,,,,,,
2017-April-9,,NautilusCoin,,,,,,,,
2017-April-9,,Yocoin,,,,,,,,
2017-April-9,,Pascal,,,,,,,,
2017-April-9,,ReddCoin,,,,,,,,
2017-April-9,,HEAT,,,,,,,,
2017-April-9,,Curecoin,,,,,,,,
2017-April-9,,Veros,,,,,,,,
2017-April-9,,Incent,,,,,,,,
2017-April-9,,Shift,,,,,,,,
2017-April-9,,Swarm City,,,,,,,,
2017-April-9,,GoldCoin,,,,,,,,
2017-April-9,,Donu,,,,,,,,
2017-April-9,,VeriCoin,,,,,,,,
2017-April-9,,Global Currency Reserve,,,,,,,,
2017-April-9,,CloakCoin,,,,,,,,
2017-April-9,,Feathercoin,,,,,,,,
2017-April-9,,FLO,,,,,,,,
2017-April-9,,Global Cryptocurrency,,,,,,,,
2017-April-9,,Energycoin,,,,,,,,
2017-April-9,,SaluS,,,,,,,,
2017-April-9,,Lykke,,,,,,,,
2017-April-9,,Auroracoin,,,,,,,,
2017-April-9,,BitSend,,,,,,,,
2017-April-9,,Safex Token,,,,,,,,
2017-April-9,,vTorrent,,,,,,,,
2017-April-9,,Blocknet,,,,,,,,
2017-April-9,,DNotes,,,,,,,,
2017-April-9,,Vcash,,,,,,,,
2017-April-9,,Qora,,,,,,,,
2017-April-9,,Centurion,,,,,,,,
2017-April-9,,EDC Blockchain,,,,,,,,
2017-April-9,,EarthCoin,,,,,,,,
2017-April-9,,Bitmark,,,,,,,,
2017-April-9,,Waves Community Token,,,,,,,,
2017-April-9,,Unobtanium,,,,,,,,
2017-April-9,,Einsteinium,,,,,,,,
2017-April-9,,CryptoCarbon,,,,,,,,
2017-April-9,,SpreadCoin,,,,,,,,
2017-April-9,,Steem Dollars,,,,,,,,
2017-April-9,,Jupiter,,,,,,,,
2017-April-9,,Adzcoin,,,,,,,,
2017-April-9,,Riecoin,,,,,,,,
2017-April-9,,Triggers,,,,,,,,
2017-April-9,,OBITS,,,,,,,,
2017-April-9,,Diamond,,,,,,,,
2017-April-9,,FoldingCoin,,,,,,,,
2017-April-9,,Groestlcoin,,,,,,,,
2017-April-9,,CageCoin,,,,,,,,
2017-April-9,,Wild Beast Block,,,,,,,,
2017-April-9,,Master Swiscoin,,,,,,,,
2017-April-9,,OKCash,,,,,,,,
2017-April-9,,Gambit,,,,,,,,
2017-April-9,,NuShares,,,,,,,,
2017-April-9,,Sphere,,,,,,,,
2017-April-9,,Sequence,,,,,,,,
2017-April-9,,Asiadigicoin,,,,,,,,
2017-April-9,,Megacoin,,,,,,,,
2017-April-9,,RevolutionVR,,,,,,,,
2017-April-9,,PoSW Coin,,,,,,,,
2017-April-9,,HunterCoin,,,,,,,,
2017-April-9,,Rise,,,,,,,,
2017-April-9,,WorldCoin,,,,,,,,
2017-April-9,,Casino,,,,,,,,
2017-April-9,,Verge,,,,,,,,
2017-April-9,,BoostCoin,,,,,,,,
2017-April-9,,Breakout,,,,,,,,
2017-April-9,,Breakout Stake,,,,,,,,
2017-April-9,,Myriad,,,,,,,,
2017-April-9,,ZcCoin,,,,,,,,
2017-April-9,,Circuits of Value,,,,,,,,
2017-April-9,,HiCoin,,,,,,,,
2017-April-9,,NobleCoin,,,,,,,,
2017-April-9,,Infinitecoin,,,,,,,,
2017-April-9,,Dynamic,,,,,,,,
2017-April-9,,Blitzcash,,,,,,,,
2017-April-9,,Nano,,,,,,,,
2017-April-9,,Qwark,,,,,,,,
2017-April-9,,FuelCoin,,,,,,,,
2017-April-9,,Tokes,,,,,,,,
2017-April-9,,TrumpCoin,,,,,,,,
2017-April-9,,Spectrecoin,,,,,,,,
2017-April-9,,TransferCoin,,,,,,,,
2017-April-9,,Horizon,,,,,,,,
2017-April-9,,Bata,,,,,,,,
2017-April-9,,Magi,,,,,,,,
2017-April-9,,Digitalcoin,,,,,,,,
2017-April-9,,Bitstar,,,,,,,,
2017-April-9,,ExclusiveCoin,,,,,,,,
2017-April-9,,Elcoin,,,,,,,,
2017-April-9,,CannabisCoin,,,,,,,,
2017-April-9,,Musicoin,,,,,,,,
2017-April-9,,Cryptonite,,,,,,,,
2017-April-9,,Zetacoin,,,,,,,,
2017-April-9,,Startcoin,,,,,,,,
2017-April-9,,AsiaCoin,,,,,,,,
2017-April-9,,Coin2.1,,,,,,,,
2017-April-9,,bitCNY,,,,,,,,
2017-April-9,,Pesobit,,,,,,,,
2017-April-9,,e-Gulden,,,,,,,,
2017-April-9,,CasinoCoin,,,,,,,,
2017-April-9,,Woodcoin,,,,,,,,
2017-April-9,,Mercury,,,,,,,,
2017-April-9,,ICO OpenLedger,,,,,,,,
2017-April-16,1,BTCBitcoin,BTC,$19.26B$19255379994,"$1,182.94 ",16277587 BTC,"$183,231,424 ",-0.13%,0.71%,-0.47%
2017-April-16,2,ETHEthereum,ETH,$4.42B$4422648656,$48.72 ,90779567 ETH,"$31,343,814 ",0.55%,-0.73%,12.68%
2017-April-16,3,XRPXRP,XRP,$1.26B$1255908237,$0.03 ,37532331339 XRP *,"$5,980,284 ",0.47%,-1.42%,-0.45%
2017-April-16,4,DASHDash,DASH,$545.10M$545099764,$75.34 ,7235158 DASH,"$11,539,535 ",-0.05%,-0.17%,16.26%
2017-April-16,5,LTCLitecoin,LTC,$542.86M$542862913,$10.71 ,50664282 LTC,"$24,321,360 ",-0.12%,-0.68%,23.99%
2017-April-16,6,XMRMonero,XMR,$292.68M$292679408,$20.46 ,14305306 XMR,"$4,222,960 ",0.37%,-1.01%,-0.83%
2017-April-16,7,ETCEthereum Classic,ETC,$238.13M$238129070,$2.63 ,90678313 ETC,"$3,454,272 ",-0.10%,-1.75%,0.20%
2017-April-16,8,XEMNEM,XEM,$217.02M$217024086,$0.02 ,8999999999 XEM *,"$1,125,709 ",0.40%,1.48%,19.56%
2017-April-16,9,REPAugur,REP,$131.21M$131208571,$11.93 ,11000000 REP *,"$1,621,121 ",0.75%,6.14%,18.94%
2017-April-16,10,PIVXPIVX,PIVX,$106.65M$106646703,$2.01 ,53008672 PIVX *,"$2,800,673 ",-0.46%,4.73%,134.72%
2017-April-16,11,MAIDMaidSafeCoin,MAID,$93.79M$93792276,$0.21 ,452552412 MAID *,"$903,077 ",-1.47%,5.24%,10.92%
2017-April-16,12,ZECZcash,ZEC,$78.79M$78788785,$71.50 ,1101906 ZEC,"$3,777,097 ",-0.03%,-2.66%,12.94%
2017-April-16,13,STRATStratis,STRAT,$66.57M$66567939,$0.68 ,98348618 STRAT *,"$3,328,552 ",3.46%,-0.98%,58.56%
2017-April-16,14,GNTGolem,GNT,$66.49M$66494530,$0.08 ,820000000 GNT *,"$1,110,743 ",-2.08%,4.92%,11.95%
2017-April-16,15,BCCBitConnect,BCC,$59.07M$59066359,$9.70 ,6091990 BCC,"$737,619 ",1.27%,-9.65%,63.72%
2017-April-16,16,DCRDecred,DCR,$57.09M$57090477,$12.18 ,4687864 DCR,"$635,036 ",-0.26%,-0.03%,-1.58%
2017-April-16,17,FCTFactom,FCT,$55.19M$55191031,$6.31 ,8753219 FCT *,"$11,799,313 ",0.01%,15.04%,40.77%
2017-April-16,18,STEEMSteem,STEEM,$51.01M$51009717,$0.22 ,236640897 STEEM *,"$1,044,000 ",0.21%,10.03%,39.32%
2017-April-16,19,USDTTether,USDT,$50.72M$50716292,$1.00 ,50743773 USDT *,"$7,208,672 ",-0.01%,-0.05%,-0.04%
2017-April-16,20,DOGEDogecoin,DOGE,$49.42M$49424567,$0.00 ,108982504127 DOGE,"$1,835,336 ",-0.21%,7.62%,19.18%
2017-April-16,,Waves,,,,,,,,
2017-April-16,,Iconomi,,,,,,,,
2017-April-16,,Bytecoin,,,,,,,,
2017-April-16,,DigixDAO,,,,,,,,
2017-April-16,,GameCredits,,,,,,,,
2017-April-16,,Stellar,,,,,,,,
2017-April-16,,Lisk,,,,,,,,
2017-April-16,,SingularDTV,,,,,,,,
2017-April-16,,Round,,,,,,,,
2017-April-16,,BitShares,,,,,,,,
2017-April-16,,FirstBlood,,,,,,,,
2017-April-16,,Ark,,,,,,,,
2017-April-16,,Ardor,,,,,,,,
2017-April-16,,Siacoin,,,,,,,,
2017-April-16,,Peercoin,,,,,,,,
2017-April-16,,Melon,,,,,,,,
2017-April-16,,Emercoin,,,,,,,,
2017-April-16,,Nxt,,,,,,,,
2017-April-16,,Komodo,,,,,,,,
2017-April-16,,Nexus,,,,,,,,
2017-April-16,,Storjcoin X,,,,,,,,
2017-April-16,,Creditbit,,,,,,,,
2017-April-16,,Obyte,,,,,,,,
2017-April-16,,Syscoin,,,,,,,,
2017-April-16,,BitCrystals,,,,,,,,
2017-April-16,,Zcoin,,,,,,,,
2017-April-16,,PotCoin,,,,,,,,
2017-April-16,,Gulden,,,,,,,,
2017-April-16,,Namecoin,,,,,,,,
2017-April-16,,Counterparty,,,,,,,,
2017-April-16,,Xaurum,,,,,,,,
2017-April-16,,BitcoinDark,,,,,,,,
2017-April-16,,I/O Coin,,,,,,,,
2017-April-16,,Neo,,,,,,,,
2017-April-16,,Ubiq,,,,,,,,
2017-April-16,,HyperSpace,,,,,,,,
2017-April-16,,Rubycoin,,,,,,,,
2017-April-16,,Edgeless,,,,,,,,
2017-April-16,,ShadowCash,,,,,,,,
2017-April-16,,Nexium,,,,,,,,
2017-April-16,,BlackCoin,,,,,,,,
2017-April-16,,DigiByte,,,,,,,,
2017-April-16,,MonaCoin,,,,,,,,
2017-April-16,,Agoras Tokens,,,,,,,,
2017-April-16,,NavCoin,,,,,,,,
2017-April-16,,Chrono.tech,,,,,,,,
2017-April-16,,Expanse,,,,,,,,
2017-April-16,,Lykke,,,,,,,,
2017-April-16,,Radium,,,,,,,,
2017-April-16,,YbCoin,,,,,,,,
2017-April-16,,GridCoin,,,,,,,,
2017-April-16,,Crown,,,,,,,,
2017-April-16,,ZClassic,,,,,,,,
