Date,Date_Year,Rank,Symbol,Market Cap,Price,Circulating Supply,Volume,%1h,price_hr_1,%24h,price_hr_24,%7d
2018-01-07,2018,2,XRP,130853590979.0,3.38,38739144847.0,2395150848.0,0.47,3.395886,8.19,3.656822,48.45
2018-01-07,2018,3,ETH,111670506535.0,1153.17,96837992.0,5569883136.0,2.82,1185.689394,10.26,1271.485242,53.07
2018-01-07,2018,4,BCH,47096266035.0,2786.88,16899275.0,1444779648.0,-1.12,2755.666944,0.55,2802.20784,10.41
2018-01-07,2018,5,ADA,26147944638.0,1.01,25927070538.0,226066848.0,-0.75,1.002425,-1.2,0.99788,39.79
2018-01-07,2018,6,XEM,16584480284.0,1.84,8999999999.0,123173224.0,0.66,1.852144,11.81,2.0573040000000002,77.79
2018-01-07,2018,7,LTC,15766509797.0,288.45,54659308.0,1055404160.0,-0.84,286.02702,-3.21,279.19075499999997,25.03
2018-01-07,2018,8,TRX,13126926720.0,0.2,65748192475.0,1750351744.0,9.57,0.21914,15.9,0.2318,346.68
2018-01-07,2018,9,XLM,12508160612.0,0.7,17877858808.0,347556672.0,1.13,0.7079099999999999,-0.75,0.69475,84.17
2018-01-07,2018,10,MIOTA,11314255332.0,4.07,2779530283.0,249833360.0,-1.92,3.9918560000000003,2.58,4.175006000000001,13.87
2018-01-07,2018,11,DASH,10032309522.0,1285.43,7804616.0,230575920.0,0.06,1286.201258,0.92,1297.255956,21.89
2018-01-07,2018,12,EOS,7375464637.0,12.52,589006616.0,781496768.0,-0.79,12.421092,2.13,12.786676,43.27
2018-01-07,2018,13,XMR,7154342256.0,459.33,15575558.0,262443472.0,0.48,461.534784,1.59,466.63334699999996,32.02
2018-01-07,2018,14,NEO,6657898941.0,102.43,65000000.0,196621328.0,-0.32,102.102224,2.37,104.85759100000001,35.56
2018-01-07,2018,15,QTUM,6328877478.0,85.77,73791156.0,1707138944.0,-1.07,84.852261,-6.07,80.563761,38.56
2018-01-07,2018,16,BTG,5062943204.0,302.25,16751024.0,203683648.0,-1.88,296.5677,2.74,310.53165,15.12
2018-01-07,2018,17,ETC,4036612036.0,40.79,98953271.0,423276192.0,-0.23,40.696183,6.26,43.343454,37.64
2018-01-07,2018,18,LSK,3983197348.0,34.11,116765592.0,209374160.0,0.88,34.410168,8.11,36.876321,67.3
2018-01-07,2018,19,ICX,3754430021.0,9.92,378545005.0,283778048.0,1.74,10.092608,27.63,12.660896,85.08
2018-01-07,2018,20,NANO,3532219277.0,26.51,133248289.0,50381368.0,-4.05,25.436345000000003,-9.24,24.060476,24.35
2018-01-14,2018,1,BTC,231412752943.0,13771.96,16803187.0,11084103680.0,0.65,13861.477739999998,-4.35,13172.879739999998,-15.36
2018-01-14,2018,2,ETH,132555121156.0,1366.77,96984062.0,4841634816.0,1.23,1383.581271,-1.86,1341.348078,16.34
2018-01-14,2018,3,XRP,72101005312.0,1.86,38739142811.0,1978197376.0,-0.28,1.854792,-7.22,1.725708,-42.88
2018-01-14,2018,4,BCH,43181925878.0,2553.32,16912100.0,993309952.0,0.17,2557.660644,-5.65,2409.05742,-7.71
2018-01-14,2018,5,ADA,20800295949.0,0.8,25927070538.0,160711824.0,-0.74,0.79408,-8.36,0.73312,-19.26
2018-01-14,2018,6,LTC,13069643557.0,238.68,54759083.0,886415232.0,-0.72,236.96150400000002,-9.08,217.007856,-15.94
2018-01-14,2018,7,XEM,12523573993.0,1.39,8999999999.0,38628436.0,0.59,1.3982009999999998,-7.2,1.28992,-21.23
2018-01-14,2018,8,XLM,11286323135.0,0.63,17890492606.0,116459920.0,-0.87,0.624519,-4.69,0.600453,-8.1
2018-01-14,2018,9,NEO,11077180862.0,170.42,65000000.0,648694400.0,5.67,180.08281399999998,22.54,208.83266799999998,67.65
2018-01-14,2018,10,MIOTA,10383022455.0,3.74,2779530283.0,130318104.0,0.03,3.7411220000000003,-5.31,3.5414060000000003,-9.67
2018-01-14,2018,11,EOS,8121887638.0,13.44,604498313.0,1162421120.0,-2.37,13.121471999999999,-17.02,11.152512,11.1
2018-01-14,2018,12,DASH,7928357241.0,1014.07,7818390.0,168877504.0,-0.17,1012.346081,-8.14,931.524702,-20.72
2018-01-14,2018,13,XMR,6233757641.0,399.52,15603161.0,180677552.0,0.78,402.636256,-5.44,377.786112,-11.48
2018-01-14,2018,14,TRX,5574291953.0,0.08,65748192475.0,714279424.0,-3.14,0.077488,-17.41,0.066072,-50.69
2018-01-14,2018,15,BTG,4624712606.0,275.86,16764936.0,851848384.0,-2.77,268.218678,-17.33,228.05346200000002,-6.11
2018-01-14,2018,16,ETC,4257991069.0,42.96,99121394.0,1314397440.0,0.25,43.0674,-1.1,42.48744,3.41
2018-01-14,2018,17,ICX,4024106896.0,10.59,380045004.0,106776928.0,3.02,10.909818,6.14,11.240226,4.38
2018-01-14,2018,18,QTUM,3991648707.0,54.08,73807956.0,758721536.0,3.1,55.756479999999996,-1.1,53.485119999999995,-34.13
2018-01-14,2018,19,LSK,3242889156.0,27.72,117005976.0,51587956.0,0.16,27.764352,-5.88,26.090063999999998,-16.57
2018-01-14,2018,20,NANO,2938063679.0,22.05,133248289.0,30769078.0,1.64,22.41162,-4.34,21.093030000000002,-14.96
2018-01-21,2018,1,BTC,195089979981.0,11600.13,16817912.0,9935177728.0,1.78,11806.612314,-9.62,10484.197494,-15.4
2018-01-21,2018,2,ETH,101943840319.0,1049.58,97128114.0,3378094848.0,1.62,1066.5831959999998,-8.66,958.6863719999999,-22.02
2018-01-21,2018,3,XRP,53461573183.0,1.38,38739142811.0,2840753152.0,0.41,1.3856579999999998,-11.97,1.2148139999999998,-25.7
2018-01-21,2018,4,BCH,30068660781.0,1776.64,16924413.0,745179392.0,1.55,1804.17792,-11.71,1568.595456,-30.18
2018-01-21,2018,5,ADA,15897526388.0,0.61,25927070538.0,847731136.0,1.03,0.616283,-12.67,0.532713,-23.06
2018-01-21,2018,6,LTC,10446768151.0,190.42,54861458.0,463516128.0,1.16,192.628872,-9.25,172.80615,-20.54
2018-01-21,2018,7,XEM,9599050998.0,1.07,8999999999.0,112542192.0,0.65,1.076955,-11.07,0.951551,-23.13
2018-01-21,2018,8,NEO,8521200867.0,131.1,65000000.0,346047776.0,1.49,133.05339,-11.5,116.0235,-16.33
2018-01-21,2018,9,EOS,8322848983.0,13.44,619441851.0,2887795456.0,3.59,13.922495999999999,-11.83,11.850048,-4.13
2018-01-21,2018,10,XLM,8304225383.0,0.46,17892530731.0,161687408.0,2.21,0.47016600000000003,-12.46,0.40268400000000004,-26.22
2018-01-21,2018,11,MIOTA,7690476417.0,2.77,2779530283.0,94697328.0,2.3,2.83371,-7.23,2.569729,-25.4
2018-01-21,2018,12,DASH,6408817301.0,818.27,7832119.0,109775040.0,0.51,822.443177,-11.39,725.069047,-19.14
2018-01-21,2018,13,XMR,5393671407.0,345.08,15630242.0,126395152.0,1.12,348.94489599999997,-9.87,311.020604,-13.32
2018-01-21,2018,14,TRX,4680358577.0,0.07,65748192475.0,561258560.0,1.27,0.07088900000000001,-16.6,0.05838,-17.89
2018-01-21,2018,15,ICX,3375558989.0,8.88,380045004.0,79298168.0,1.72,9.032736000000002,-13.47,7.683864000000001,-13.73
2018-01-21,2018,16,BTG,3329429272.0,198.44,16778261.0,182217056.0,0.86,200.146584,-13.55,171.55138,-29.18
2018-01-21,2018,17,QTUM,3161166724.0,42.82,73824736.0,1472768896.0,1.23,43.346686,-12.25,37.57455,-19.72
2018-01-21,2018,18,ETC,3010658214.0,30.32,99289077.0,381507456.0,1.44,30.756608,-13.47,26.235896,-28.52
2018-01-21,2018,19,LSK,2593098874.0,22.12,117245196.0,48303168.0,1.23,22.392076,-12.65,19.321820000000002,-21.39
2018-01-21,2018,20,NANO,2243249314.0,16.84,133248289.0,15150554.0,1.65,17.11786,-13.98,14.485768,-22.93
2018-01-28,2018,1,BTC,198390717461.0,11786.35,16832250.0,8350359040.0,-0.26,11755.70549,2.39,12068.043765,1.83
2018-01-28,2018,2,ETH,121201215540.0,1246.01,97271786.0,5372330496.0,-0.31,1242.147369,11.69,1391.668569,18.72
2018-01-28,2018,3,XRP,54219480888.0,1.4,38739142811.0,1327358208.0,-0.5,1.393,13.9,1.5945999999999998,0.82
2018-01-28,2018,4,BCH,29576617428.0,1746.25,16937188.0,580544128.0,-0.17,1743.281375,6.38,1857.66075,-1.66
2018-01-28,2018,5,ADA,17378564760.0,0.67,25927070538.0,325145792.0,0.2,0.67134,7.14,0.7178380000000001,10.37
2018-01-28,2018,6,XLM,11335893212.0,0.63,17868079483.0,194609968.0,0.55,0.6334650000000001,2.78,0.647514,36.98
2018-01-28,2018,7,LTC,10656048011.0,193.87,54966283.0,363514880.0,-0.05,193.773065,6.66,206.781742,1.58
2018-01-28,2018,8,NEO,9890158234.0,152.16,65000000.0,246175328.0,0.06,152.251296,7.85,164.10456,15.98
2018-01-28,2018,9,EOS,9516593398.0,15.02,633575599.0,646950080.0,1.65,15.26783,4.32,15.668864,12.62
2018-01-28,2018,10,XEM,9275057315.0,1.03,8999999999.0,83612392.0,0.56,1.035768,-1.45,1.015065,-3.35
2018-01-28,2018,11,MIOTA,7009374519.0,2.52,2779530283.0,47752216.0,0.42,2.530584,2.33,2.578716,-8.11
2018-01-28,2018,12,DASH,6372785453.0,812.24,7845924.0,122949240.0,0.07,812.808568,4.25,846.7602,-1.37
2018-01-28,2018,13,XMR,5200813332.0,332.17,15657205.0,75700864.0,0.75,334.661275,1.45,336.986465,-3.78
2018-01-28,2018,14,TRX,4306169492.0,0.07,65748192475.0,276320704.0,-0.16,0.069888,-4.87,0.06659100000000001,-8.16
2018-01-28,2018,15,ICX,3576765276.0,9.41,380045004.0,154714912.0,-0.47,9.365773,18.83,11.181903,5.98
2018-01-28,2018,16,ETC,3272203332.0,32.9,99457172.0,350799136.0,-1.29,32.47559,10.39,36.31831,7.8
2018-01-28,2018,17,QTUM,3231257159.0,43.76,73841352.0,346951648.0,0.43,43.948167999999995,9.4,47.873439999999995,3.16
2018-01-28,2018,18,BTG,3176323587.0,189.16,16791574.0,130074504.0,-0.37,188.460108,1.31,191.637996,-8.16
2018-01-28,2018,19,VEN,3118611784.0,6.8,458701711.0,128359376.0,-0.69,6.75308,-2.5,6.63,-14.39
2018-01-28,2018,20,PPT,2769607092.0,74.85,37004027.0,18503896.0,-0.74,74.29611,19.5,89.44574999999999,71.01
2018-02-04,2018,1,BTC,139433744615.0,8277.01,16845900.0,7073548288.0,-1.43,8158.648757,-9.13,7521.318987000001,-29.22
2018-02-04,2018,2,ETH,81310528444.0,834.68,97414970.0,2997086976.0,-1.47,822.4102039999999,-12.8,727.84096,-32.2
2018-02-04,2018,3,XRP,31819952005.0,0.82,39009215838.0,1190962432.0,-3.13,0.794334,-10.64,0.732752,-40.08
2018-02-04,2018,4,BCH,19752882682.0,1165.38,16949675.0,656034368.0,-0.12,1163.9815440000002,-7.9,1073.31498,-32.48
2018-02-04,2018,5,ADA,9834219715.0,0.38,25927070538.0,814754368.0,-4.5,0.3629,-12.51,0.33246200000000004,-42.35
2018-02-04,2018,6,LTC,8151907849.0,148.02,55071158.0,1006084864.0,-2.28,144.64514400000002,-6.3,138.69474000000002,-22.01
2018-02-04,2018,7,NEO,6984561729.0,107.45,65000000.0,203674464.0,-2.31,104.967905,-11.33,95.275915,-30.29
2018-02-04,2018,8,XLM,6954711728.0,0.38,18436221948.0,231808000.0,-3.43,0.366966,-11.92,0.334704,-39.66
2018-02-04,2018,9,EOS,5572991597.0,8.61,647596109.0,588172416.0,-2.8,8.36892,-11.74,7.5991859999999996,-41.58
2018-02-04,2018,10,XEM,4957834303.0,0.55,8999999999.0,41394708.0,-2.23,0.5377350000000001,-11.38,0.48741,-45.25
2018-02-04,2018,11,MIOTA,4847801228.0,1.74,2779530283.0,59380944.0,-2.06,1.704156,-11.22,1.544772,-30.17
2018-02-04,2018,12,DASH,4325431342.0,549.96,7864939.0,80706608.0,-1.46,541.9305840000001,-13.16,477.58526400000005,-31.68
2018-02-04,2018,13,XMR,3466922918.0,221.05,15684169.0,48981740.0,-1.82,217.02689,-11.49,195.65135500000002,-32.92
2018-02-04,2018,14,TRX,2494029332.0,0.04,65748192475.0,169960768.0,-1.76,0.039296,-14.03,0.034388,-42.05
2018-02-04,2018,15,LSK,2355455677.0,20.01,117727964.0,34650696.0,-0.62,19.885938000000003,-12.62,17.484738,-13.92
2018-02-04,2018,16,USDT,2239605049.0,1.01,2217140814.0,2504639488.0,0.97,1.019797,0.92,1.019292,2.24
2018-02-04,2018,17,VEN,2122545164.0,4.54,467014370.0,69855864.0,-1.11,4.489606,-16.88,3.773648,-32.27
2018-02-04,2018,18,ETC,2095808467.0,21.04,99622775.0,218348112.0,-1.08,20.812768,-12.3,18.45208,-36.22
2018-02-04,2018,19,QTUM,1934561064.0,26.19,73858176.0,219326736.0,-1.74,25.734294000000002,-11.51,23.175531,-40.47
2018-02-04,2018,20,PPT,1735522655.0,46.9,37004027.0,6508119.0,-0.3,46.759299999999996,-20.25,37.40275,-35.61
2018-02-11,2018,1,BTC,137064648221.0,8129.97,16859175.0,6122188288.0,-2.61,7917.777783,-4.79,7740.5444370000005,-1.44
2018-02-11,2018,2,ETH,79476533545.0,814.66,97557892.0,2486654976.0,-2.75,792.25685,-4.39,778.896426,-2.88
2018-02-11,2018,3,XRP,39171342534.0,1.0,39009215838.0,2555308032.0,-3.91,0.9609,-4.65,0.9535,22.63
2018-02-11,2018,4,BCH,20654171635.0,1217.64,16962438.0,651555200.0,-3.39,1176.362004,-3.47,1175.3878920000002,6.86
2018-02-11,2018,5,ADA,9587021718.0,0.37,25927070538.0,331944128.0,-3.33,0.35767899999999997,-7.58,0.341954,-2.37
2018-02-11,2018,6,LTC,8220589671.0,148.99,55175308.0,495720128.0,-3.29,144.088229,-3.53,143.73065300000002,0.7
2018-02-11,2018,7,XLM,6820026373.0,0.37,18432245141.0,85791728.0,-3.91,0.355533,-7.45,0.342435,-2.74
2018-02-11,2018,8,NEO,6720961914.0,103.4,65000000.0,257944496.0,-4.49,98.75734,-5.21,98.01286,-2.77
2018-02-11,2018,9,EOS,5585036388.0,8.41,663738697.0,408012992.0,-3.93,8.079487,-6.26,7.883534,-2.7
2018-02-11,2018,10,XEM,4757757604.0,0.53,8999999999.0,28515106.0,-2.52,0.516644,-8.35,0.48574500000000004,-3.69
2018-02-11,2018,11,MIOTA,4730567759.0,1.7,2779530283.0,45356176.0,-4.39,1.62537,-7.52,1.57216,-0.94
2018-02-11,2018,12,DASH,4569770533.0,580.02,7878688.0,81111352.0,-3.2,561.45936,-7.29,537.736542,5.58
2018-02-11,2018,13,XMR,3605424212.0,229.49,15710933.0,51680100.0,-3.39,221.71028900000002,-7.5,212.27825,4.23
2018-02-11,2018,14,LSK,2982158714.0,25.28,117969328.0,58193228.0,-3.78,24.324416,-5.68,23.844096,27.36
2018-02-11,2018,15,TRX,2787780348.0,0.04,65748192475.0,273582816.0,-3.57,0.038572,-10.88,0.035648,12.44
2018-02-11,2018,16,ETC,2407810149.0,24.13,99789263.0,378189408.0,-5.06,22.909022,-0.41,24.031067,15.68
2018-02-11,2018,17,USDT,2215479929.0,1.0,2217140814.0,2431739904.0,-0.36,0.9964,-0.44,0.9956,-0.04
2018-02-11,2018,18,BTG,2073117475.0,123.26,16818661.0,53975972.0,-2.47,120.215478,-4.76,117.392824,22.48
2018-02-11,2018,19,QTUM,2029867825.0,27.48,73874928.0,258211760.0,-4.53,26.235156,-7.55,25.405260000000002,6.44
2018-02-11,2018,20,VEN,1867746311.0,3.97,470773853.0,44862288.0,-5.06,3.769118,-8.24,3.642872,-11.9
2018-02-18,2018,1,BTC,178040051534.0,10551.76,16873012.0,8744008704.0,-1.33,10411.421592,-4.89,10035.778936,25.98
2018-02-18,2018,2,ETH,90267837295.0,923.92,97700783.0,2567288320.0,-0.35,920.68628,-5.17,876.153336,10.27
2018-02-18,2018,3,XRP,43708327735.0,1.12,39009215838.0,1113651968.0,-1.17,1.106896,-6.9,1.04272,7.46
2018-02-18,2018,4,BCH,25249628749.0,1487.46,16974988.0,907872832.0,-1.03,1472.139162,-5.71,1402.526034,18.57
2018-02-18,2018,5,LTC,11925651798.0,215.74,55278908.0,1011115200.0,-0.69,214.251394,-6.32,202.105232,40.58
2018-02-18,2018,6,ADA,9997956709.0,0.39,25927070538.0,251314464.0,-1.36,0.38469600000000004,-8.14,0.358254,1.51
2018-02-18,2018,7,XLM,8317771048.0,0.45,18467547183.0,74452048.0,-0.77,0.446535,-6.29,0.421695,17.37
2018-02-18,2018,8,NEO,8279431038.0,127.38,65000000.0,207624384.0,-1.04,126.05524799999999,-7.06,118.386972,16.0
2018-02-18,2018,9,EOS,6359355552.0,9.38,678107968.0,353808128.0,-1.38,9.250556000000001,-7.51,8.675562000000001,7.06
2018-02-18,2018,10,MIOTA,5508448816.0,1.98,2779530283.0,43653760.0,-2.85,1.92357,-9.73,1.7873459999999999,12.08
2018-02-18,2018,11,DASH,5440153558.0,689.28,7892482.0,96752632.0,-1.05,682.04256,-7.11,640.272192,14.5
2018-02-18,2018,12,XEM,4773664712.0,0.53,8999999999.0,95781272.0,-1.17,0.523799,-10.54,0.47413800000000006,-1.98
2018-02-18,2018,13,XMR,4722970237.0,300.12,15737039.0,68135112.0,-1.11,296.78866800000003,-7.7,277.01076,26.46
2018-02-18,2018,14,LSK,3509431894.0,29.69,118210620.0,120072208.0,-0.04,29.678124,-8.66,27.118846,13.15
2018-02-18,2018,15,ETC,3486467843.0,34.88,99956136.0,456828832.0,0.64,35.103232000000006,-0.43,34.730016,37.87
2018-02-18,2018,16,TRX,3261493023.0,0.05,65748192475.0,195042592.0,-1.41,0.049295000000000005,-9.26,0.04537,12.05
2018-02-18,2018,17,VEN,2542406663.0,5.35,474835442.0,49595600.0,-1.8,5.253699999999999,-10.5,4.78825,28.18
2018-02-18,2018,18,QTUM,2308232483.0,31.24,73891672.0,181069968.0,-1.62,30.733912,-6.8,29.115679999999998,8.03
2018-02-18,2018,19,USDT,2228652036.0,1.01,2217140814.0,3124180224.0,0.1,1.01101,0.16,1.011616,0.29
2018-02-18,2018,20,BTG,2209607199.0,131.27,16832486.0,65481308.0,-2.28,128.27704400000002,-8.93,119.54758900000002,1.31
2018-02-25,2018,1,BTC,163204103255.0,9664.73,16886562.0,5706939904.0,-0.8,9587.41216,-1.07,9561.317389,-9.92
2018-02-25,2018,2,ETH,82659638142.0,844.81,97844015.0,1646960512.0,-0.62,839.5721779999999,0.89,852.328809,-9.69
2018-02-25,2018,3,XRP,36885425537.0,0.94,39094802192.0,360271392.0,-1.03,0.930318,-0.69,0.933514,-17.14
2018-02-25,2018,4,BCH,20012915872.0,1178.1,16987413.0,362665248.0,-1.18,1164.19842,-0.32,1174.33008,-22.09
2018-02-25,2018,5,LTC,12209954707.0,220.47,55380233.0,1028590400.0,-1.23,217.758219,6.45,234.690315,0.18
2018-02-25,2018,6,ADA,8919771023.0,0.34,25927070538.0,247808288.0,-1.78,0.333948,6.82,0.363188,-12.32
2018-02-25,2018,7,NEO,7700129051.0,118.46,65000000.0,114914296.0,-1.13,117.12140199999999,0.59,119.158914,-8.42
2018-02-25,2018,8,XLM,6598593556.0,0.36,18467830630.0,42268776.0,-1.66,0.354024,1.11,0.363996,-21.8
2018-02-25,2018,9,EOS,5467130032.0,7.9,692443713.0,173548608.0,-1.02,7.81942,-3.13,7.65273,-17.37
2018-02-25,2018,10,MIOTA,5047382418.0,1.82,2779530283.0,103798784.0,-1.11,1.799798,3.11,1.876602,-11.25
2018-02-25,2018,11,DASH,4678037137.0,591.69,7906252.0,71436336.0,-0.79,587.015649,-0.04,591.4533240000001,-15.56
2018-02-25,2018,12,XMR,4429771037.0,281.02,15763019.0,33676256.0,-0.83,278.68753399999997,2.71,288.63564199999996,-8.04
2018-02-25,2018,13,ETC,3645684927.0,36.41,100120878.0,685424192.0,-1.65,35.809234999999994,-5.49,34.411091,6.39
2018-02-25,2018,14,XEM,3587793320.0,0.4,8999999999.0,18213370.0,-1.36,0.39456,-1.34,0.39464000000000005,-25.25
2018-02-25,2018,15,VEN,2797598772.0,5.87,476398143.0,67857080.0,-0.85,5.820105,5.74,6.206938,5.73
2018-02-25,2018,16,TRX,2622257868.0,0.04,65748192475.0,182260320.0,-0.57,0.039772,-1.77,0.039292,-21.03
2018-02-25,2018,17,USDT,2217898044.0,1.0,2217140814.0,1968852096.0,-0.05,0.9995,-0.17,0.9983,-0.2
2018-02-25,2018,18,LSK,2045782336.0,20.01,102235112.0,38564060.0,-0.99,19.811901000000002,-3.62,19.285638000000002,-34.04
2018-02-25,2018,19,BTG,1935556196.0,114.9,16846086.0,19969002.0,-0.84,113.93484000000001,-2.9,111.56790000000001,-14.75
2018-02-25,2018,20,QTUM,1917164897.0,25.94,73908416.0,74345272.0,-0.7,25.75842,-1.47,25.558682,-18.94
2018-03-04,2018,1,BTC,194566959663.0,11512.57,16900387.0,6084146688.0,0.8,11604.67056,0.64,11586.250447999999,18.96
2018-03-04,2018,2,ETH,84923238673.0,866.68,97987073.0,1697938944.0,0.41,870.233388,1.19,876.993492,2.22
2018-03-04,2018,3,XRP,39308508026.0,1.01,39091956706.0,797226176.0,-0.7,1.00293,11.01,1.1212010000000001,7.09
2018-03-04,2018,4,BCH,21914233031.0,1289.08,16999938.0,367583968.0,0.75,1298.7481,1.83,1312.6701639999999,9.49
2018-03-04,2018,5,LTC,11862054985.0,213.8,55482245.0,574675392.0,1.04,216.02352000000002,1.71,217.45598,-4.1
2018-03-04,2018,6,ADA,7798526587.0,0.3,25927070538.0,94436016.0,-0.33,0.29901,1.87,0.30561,-11.29
2018-03-04,2018,7,NEO,7758290939.0,119.36,65000000.0,177839952.0,0.58,120.052288,-1.74,117.283136,0.4
2018-03-04,2018,8,XLM,6684174191.0,0.36,18468118839.0,99892704.0,1.2,0.36432,4.77,0.377172,2.5
2018-03-04,2018,9,XMR,5825637060.0,368.97,15788753.0,123113360.0,1.11,373.06556700000004,4.15,384.282255,31.63
2018-03-04,2018,10,EOS,5783550072.0,8.18,707168090.0,195809616.0,1.8,8.32724,2.5,8.3845,3.75
2018-03-04,2018,11,MIOTA,5265541507.0,1.89,2779530283.0,28452284.0,0.44,1.898316,2.12,1.930068,3.87
2018-03-04,2018,12,DASH,4918412648.0,620.48,7926727.0,118065056.0,0.83,625.629984,2.09,633.448032,4.58
2018-03-04,2018,13,XEM,3209858536.0,0.36,8999999999.0,49838872.0,0.14,0.360504,-4.94,0.34221599999999996,-10.17
2018-03-04,2018,14,TRX,3142826597.0,0.05,65748192475.0,314648832.0,0.62,0.05031,-2.68,0.04866,19.22
2018-03-04,2018,15,ETC,2976989517.0,29.69,100284397.0,647562368.0,0.94,29.969086,2.14,30.325366000000002,-17.84
2018-03-04,2018,16,USDT,2211846809.0,1.0,2217140814.0,2133911936.0,-0.13,0.9987,-0.29,0.9971,-0.46
2018-03-04,2018,17,VEN,2165299050.0,4.56,474946016.0,59067804.0,0.27,4.572311999999999,2.49,4.673544,-21.4
2018-03-04,2018,18,NANO,1987258827.0,14.91,133248289.0,59556724.0,0.3,14.95473,-0.76,14.796684,23.99
2018-03-04,2018,19,QTUM,1953659158.0,26.43,73925204.0,75106712.0,0.91,26.670513,2.33,27.045818999999998,2.2
2018-03-04,2018,20,LSK,1939302219.0,18.92,102476831.0,23812990.0,1.07,19.122444,0.58,19.029736000000003,-5.15
2018-03-11,2018,1,BTC,162009708261.0,9578.63,16913662.0,6296365056.0,-0.26,9553.725562,8.97,10437.833111,-16.39
2018-03-11,2018,2,ETH,70981360553.0,723.34,98130121.0,1562678656.0,-0.13,722.399658,6.09,767.3914060000001,-16.44
2018-03-11,2018,3,XRP,32490170524.0,0.83,39091956706.0,472972000.0,-0.17,0.8285889999999999,5.04,0.8718319999999999,-15.0
2018-03-11,2018,4,BCH,19482405555.0,1145.17,17012688.0,514167488.0,1.11,1157.8813870000001,15.07,1317.747119,-10.4
2018-03-11,2018,5,LTC,10502772246.0,188.95,55586218.0,669377984.0,-0.04,188.87442,7.07,202.308765,-10.72
2018-03-11,2018,6,NEO,5927200394.0,91.19,65000000.0,120665160.0,0.2,91.37237999999999,7.46,97.992774,-23.67
2018-03-11,2018,7,ADA,5794636092.0,0.22,25927070538.0,161361504.0,-0.84,0.218152,8.28,0.238216,-24.82
2018-03-11,2018,8,XLM,5627531684.0,0.3,18498421332.0,26023942.0,0.11,0.30033,5.24,0.31572,-16.79
2018-03-11,2018,9,XMR,4465046505.0,282.35,15813801.0,73755424.0,-0.05,282.20882500000005,10.96,313.29556,-23.18
2018-03-11,2018,10,EOS,4431180557.0,6.14,721824918.0,271829472.0,-0.55,6.10623,6.0,6.5084,-23.95
2018-03-11,2018,11,DASH,4222765631.0,531.8,7940462.0,100121688.0,-0.63,528.44966,10.63,588.33034,-13.97
2018-03-11,2018,12,MIOTA,3862015242.0,1.39,2779530283.0,31315718.0,-0.68,1.3805479999999999,6.57,1.481323,-26.62
2018-03-11,2018,13,XEM,3153407693.0,0.35,8999999999.0,29528778.0,0.3,0.35105,2.94,0.36029,0.3
2018-03-11,2018,14,TRX,2545489847.0,0.04,65748192475.0,266341552.0,-0.24,0.039904,12.22,0.044888,-18.92
2018-03-11,2018,15,USDT,2225656153.0,1.0,2217140814.0,2394812416.0,0.15,1.0015,0.12,1.0012,0.54
2018-03-11,2018,16,ETC,2167060537.0,21.58,100441342.0,278368160.0,-0.13,21.551945999999997,4.22,22.490675999999997,-27.03
2018-03-11,2018,17,VEN,1879703359.0,3.88,484854377.0,68766560.0,0.09,3.883492,12.57,4.367716,-16.17
2018-03-11,2018,18,NANO,1543472524.0,11.58,133248289.0,59846284.0,0.24,11.607792,7.99,12.505242,-23.55
2018-03-11,2018,19,LSK,1532649053.0,14.92,102718630.0,20241722.0,0.47,14.990124,6.25,15.8525,-20.67
2018-03-11,2018,20,OMG,1497840567.0,14.68,102042552.0,30486550.0,0.19,14.707892,10.62,16.239016,-18.69
2018-03-18,2018,1,BTC,139201741039.0,8223.68,16926937.0,6639188480.0,0.49,8263.976032,4.23,8571.541664,-14.46
2018-03-18,2018,2,ETH,52934152416.0,538.64,98273042.0,2685495808.0,0.67,542.248888,-1.69,529.536984,-25.82
2018-03-18,2018,3,XRP,25752735324.0,0.66,39091716516.0,923605824.0,0.33,0.662178,4.25,0.68805,-20.58
2018-03-18,2018,4,BCH,15971703987.0,938.12,17025313.0,435069984.0,0.94,946.938328,-1.0,928.7388,-17.07
2018-03-18,2018,5,LTC,8580212638.0,154.07,55688756.0,595955136.0,0.43,154.73250099999998,0.95,155.53366499999998,-18.54
2018-03-18,2018,6,NEO,4257595215.0,65.5,65000000.0,249145824.0,1.38,66.4039,7.39,70.34045,-28.42
2018-03-18,2018,7,XLM,4078459534.0,0.22,18498684731.0,91400488.0,0.59,0.221298,8.16,0.237952,-27.37
2018-03-18,2018,8,ADA,4048641446.0,0.16,25927070538.0,189689216.0,-0.64,0.158976,2.7,0.16432,-30.33
2018-03-18,2018,9,EOS,3424564644.0,4.65,736535741.0,333500704.0,1.78,4.73277,0.49,4.672785,-24.41
2018-03-18,2018,10,MIOTA,3407668206.0,1.23,2779530283.0,111700416.0,-0.23,1.227171,8.6,1.33578,-12.02
2018-03-18,2018,11,XMR,3320404042.0,209.63,15839147.0,75859904.0,3.39,216.736457,6.66,223.59135799999999,-25.6
2018-03-18,2018,12,DASH,3135133773.0,394.15,7954218.0,117295608.0,2.11,402.466565,2.63,404.516145,-26.13
2018-03-18,2018,13,XEM,2535833627.0,0.28,8999999999.0,72757144.0,3.37,0.289436,0.75,0.2821,-20.19
